,price_value,market_cap_value,volume_value,date,id
1262,634.6223388041233,10103624253.93074,2099764690.7683637,2016-10-13 00:00:00,bitcoin
1263,638.1799999999996,10161283203.119995,1671558094.2516508,2016-10-14 00:00:00,bitcoin
1264,637.2088,10146912931.2,1644480561.890038,2016-10-15 00:00:00,bitcoin
1265,640.1862999999997,10195309967.356796,1454057375.2025247,2016-10-16 00:00:00,bitcoin
1266,637.4825000000001,10153229676.240002,1187159912.919513,2016-10-17 00:00:00,bitcoin
1267,635.465,10122263522.220001,2024277148.457759,2016-10-18 00:00:00,bitcoin
1268,628.4375,10011295942.5,1955775379.9281862,2016-10-19 00:00:00,bitcoin
1269,628.5425,10013934081.66,1803186001.035134,2016-10-20 00:00:00,bitcoin
1270,629.7187999999995,10033936840.324793,1283400177.493909,2016-10-21 00:00:00,bitcoin
1271,652.0875,10391486423.849998,3522949282.8122096,2016-10-22 00:00:00,bitcoin
1272,649.6263000000002,10353442542.796803,3643525162.781228,2016-10-23 00:00:00,bitcoin
1273,648.7663,10340849544.8076,3212766801.21308,2016-10-24 00:00:00,bitcoin
1274,652.6338,10403520542.2512,2499429907.052547,2016-10-25 00:00:00,bitcoin
1275,673.4175000000001,10735427840.760002,4850797702.725285,2016-10-26 00:00:00,bitcoin
1276,683.3724999999998,10896021892.289997,5041475157.287174,2016-10-27 00:00:00,bitcoin
1277,687.5587999999999,10963463344.929598,5069538565.893592,2016-10-28 00:00:00,bitcoin
1278,715.4103243232163,11409389607.07833,6838400543.297884,2016-10-29 00:00:00,bitcoin
1279,697.2773624560577,11121149986.537748,5824289996.154985,2016-10-30 00:00:00,bitcoin
1280,698.5762999999998,11143032475.877998,6861251336.346381,2016-10-31 00:00:00,bitcoin
1281,729.2049999999999,11633474056.199999,5882440878.971315,2016-11-01 00:00:00,bitcoin
1282,734.1638,11713747881.6912,4549460043.379515,2016-11-02 00:00:00,bitcoin
1283,686.0612999999995,10947521327.777992,10469111039.375326,2016-11-03 00:00:00,bitcoin
1284,702.11,11204614009.68,5929334120.52332,2016-11-04 00:00:00,bitcoin
1285,704.0224999999997,11236368065.399996,2146200087.784668,2016-11-05 00:00:00,bitcoin
1286,712.1263000000001,11367022667.714403,2676516223.714126,2016-11-06 00:00:00,bitcoin
1287,706.0925,11271922275.869999,3299753094.2893806,2016-11-07 00:00:00,bitcoin
1288,708.9399999999999,11318680821.599998,3071821253.356335,2016-11-08 00:00:00,bitcoin
1289,721.1774999999999,11515479618.419998,4364284007.6703005,2016-11-09 00:00:00,bitcoin
1290,713.2141433353438,11389753141.977827,3237455965.9222164,2016-11-10 00:00:00,bitcoin
1291,715.6425000000002,11429941440.150002,3576474207.6949515,2016-11-11 00:00:00,bitcoin
1292,703.76,11241603256.32,6291883753.808641,2016-11-12 00:00:00,bitcoin
1293,702.3463169808624,11220193117.664371,3720281492.5782685,2016-11-13 00:00:00,bitcoin
1294,705.55,11279469101.249998,5335752435.403928,2016-11-14 00:00:00,bitcoin
1295,712.158899800779,11386521351.124006,7530105088.629448,2016-11-15 00:00:00,bitcoin
1296,740.8993548679168,11847684538.725115,9936150861.137636,2016-11-16 00:00:00,bitcoin
1297,738.4799999999999,11810455253.999998,5475859342.7567425,2016-11-17 00:00:00,bitcoin
1298,748.4263,11970910272.5825,3987706064.67461,2016-11-18 00:00:00,bitcoin
1299,750.4100480749124,12003962099.202116,3235133019.0516033,2016-11-19 00:00:00,bitcoin
1300,728.3713,11652611522.3775,5039283039.972013,2016-11-20 00:00:00,bitcoin
1301,736.5049999999998,11783996774.934998,3192815797.461711,2016-11-21 00:00:00,bitcoin
1302,748.1225,11971109864.2825,3267220913.651425,2016-11-22 00:00:00,bitcoin
1303,741.1662465178737,11861151745.206772,3775381682.6307497,2016-11-23 00:00:00,bitcoin
1304,736.7486937230678,11791975961.232533,3798900330.481789,2016-11-24 00:00:00,bitcoin
1305,738.2039432073005,11816670435.200802,2481664641.7581058,2016-11-25 00:00:00,bitcoin
1306,732.7338000000001,11730463632.615002,2391921659.307202,2016-11-26 00:00:00,bitcoin
1307,727.7574999999999,11652161720.374998,2688074106.338304,2016-11-27 00:00:00,bitcoin
1308,731.8424613583487,11719038707.963842,2451726073.738056,2016-11-28 00:00:00,bitcoin
1309,731.81,11719891045.97,1904325475.8200662,2016-11-29 00:00:00,bitcoin
1310,742.3587999999997,11890119632.989996,4489070914.743196,2016-11-30 00:00:00,bitcoin
1311,753.0550000000001,12062849170.250002,5522487160.404118,2016-12-01 00:00:00,bitcoin
1312,771.1713,12354385552.1631,4613958357.972869,2016-12-02 00:00:00,bitcoin
1313,764.8338233239153,12254501749.676565,2869024714.2296567,2016-12-03 00:00:00,bitcoin
1314,766.3687999999997,12280532758.265596,3517012111.83186,2016-12-04 00:00:00,bitcoin
1315,752.2399999999997,12055567493.999994,3552862904.938212,2016-12-05 00:00:00,bitcoin
1316,758.6924999999999,12160418226.562498,3256985152.1415324,2016-12-06 00:00:00,bitcoin
1317,763.9149999999998,12245767526.624998,2603948961.3748693,2016-12-07 00:00:00,bitcoin
1318,768.6749999999998,12323570551.874998,2683311953.2487645,2016-12-08 00:00:00,bitcoin
1319,769.8412999999998,12343519928.004997,3111825855.1299825,2016-12-09 00:00:00,bitcoin
1320,773.1262933845235,12397466677.567526,6551233315.762556,2016-12-10 00:00:00,bitcoin
1321,768.2324999999998,12320826024.727497,5508375144.4026575,2016-12-11 00:00:00,bitcoin
1322,778.4323012225746,12485927227.144997,6313690793.836448,2016-12-12 00:00:00,bitcoin
1323,778.2150000000004,12484153823.955006,2821130580.1213617,2016-12-13 00:00:00,bitcoin
1324,775.8913000000002,12444714533.525003,1558761070.8253195,2016-12-14 00:00:00,bitcoin
1325,775.5724999999998,12444351602.187496,1345904094.1102343,2016-12-15 00:00:00,bitcoin
1326,781.3375000000001,12538210372.300001,1764681181.2608929,2016-12-16 00:00:00,bitcoin
1327,788.8774999999998,12660596387.812498,1759607152.1914372,2016-12-17 00:00:00,bitcoin
1328,788.4413000000003,12654965391.075603,1469513205.1864016,2016-12-18 00:00:00,bitcoin
1329,790.1162999999996,12683371140.053095,1102832366.9469736,2016-12-19 00:00:00,bitcoin
1330,799.7212999999999,12838925680.525,1894271979.553395,2016-12-20 00:00:00,bitcoin
1331,826.6207679031857,13272429704.645525,6050784065.735313,2016-12-21 00:00:00,bitcoin
1332,859.3662999999999,13799864746.8981,7952522425.204329,2016-12-22 00:00:00,bitcoin
1333,917.0988,14728698437.88,5647399305.622811,2016-12-23 00:00:00,bitcoin
1334,891.6813,14322006704.34,4642138992.135109,2016-12-24 00:00:00,bitcoin
1335,894.3371331688621,14366519915.082954,4022250326.3525143,2016-12-25 00:00:00,bitcoin
1336,902.6063,14501002033.91,4809313197.626971,2016-12-26 00:00:00,bitcoin
1337,929.1150000000001,14928671401.875002,4597863955.069579,2016-12-27 00:00:00,bitcoin
1338,977.1399999999999,15702309526.679998,4906008701.836555,2016-12-28 00:00:00,bitcoin
1339,971.7212999999998,15617018872.949997,3796961161.0862846,2016-12-29 00:00:00,bitcoin
1340,960.9250000000001,15445427987.500002,4380999912.176424,2016-12-30 00:00:00,bitcoin
1341,966.5689708732557,15537921940.53077,3381572989.475814,2016-12-31 00:00:00,bitcoin
1342,998.05,16045986192.85,3470830329.607551,2017-01-01 00:00:00,bitcoin
1343,1019.1988000000001,16387926824.930002,4444828109.160988,2017-01-02 00:00:00,bitcoin
1344,1035.5313,16652715382.972502,4399421326.952804,2017-01-03 00:00:00,bitcoin
1345,1130.8495163207272,18187664239.845806,8705359110.270647,2017-01-04 00:00:00,bitcoin
1346,990.6674999999997,15934886737.499996,12102750396.564293,2017-01-05 00:00:00,bitcoin
1347,894.0325,14382278476.6875,10713248031.59434,2017-01-06 00:00:00,bitcoin
1348,900.0787999999999,14481153594.445597,7496626398.452948,2017-01-07 00:00:00,bitcoin
1349,908.0850000000004,14611836820.125006,4735054808.286752,2017-01-08 00:00:00,bitcoin
1350,901.8788880390637,14513519375.287489,4072687734.819042,2017-01-09 00:00:00,bitcoin
1351,905.7594626984339,14577733897.52693,3216810928.8509765,2017-01-10 00:00:00,bitcoin
1352,784.2775000000003,12624083564.875004,5258603516.371743,2017-01-11 00:00:00,bitcoin
1353,799.4275,12869633173.255001,3344901197.95181,2017-01-12 00:00:00,bitcoin
1354,824.4988000000003,13274790985.975603,1860269657.1335685,2017-01-13 00:00:00,bitcoin
1355,817.8250000000003,13169067953.750004,1204479772.0607476,2017-01-14 00:00:00,bitcoin
1356,821.9124999999998,13236623006.074997,923896735.4232056,2017-01-15 00:00:00,bitcoin
1357,828.3099999999998,13341392032.219997,831361487.5460993,2017-01-16 00:00:00,bitcoin
1358,904.1525000000003,14564800038.017504,1316827456.7886617,2017-01-17 00:00:00,bitcoin
1359,873.9349999999996,14079682756.124992,1147970282.1944575,2017-01-18 00:00:00,bitcoin
1360,896.89,14451431614.25,875858520.4030075,2017-01-19 00:00:00,bitcoin
1361,891.4588,14366002978.3256,613796288.0985693,2017-01-20 00:00:00,bitcoin
1362,919.6775000000004,14822821174.630005,683491208.3440663,2017-01-21 00:00:00,bitcoin
1363,918.7788120146554,14810403902.437784,830201798.1765068,2017-01-22 00:00:00,bitcoin
1364,918.9075000000001,14814052397.812502,467022882.86124325,2017-01-23 00:00:00,bitcoin
1365,885.7887999999999,14281760609.625599,378666162.59162563,2017-01-24 00:00:00,bitcoin
1366,893.4737999999999,14407365094.065598,381951425.9179588,2017-01-25 00:00:00,bitcoin
1367,915.3599999999999,14762033603.999998,58349366.78102703,2017-01-26 00:00:00,bitcoin
1368,918.2875,14811184892.8875,49029317.21219829,2017-01-27 00:00:00,bitcoin
1369,920.245,14844529150.19,21882209.48833088,2017-01-28 00:00:00,bitcoin
1370,914.1424999999998,14747986190.022495,20288320.821250055,2017-01-29 00:00:00,bitcoin
1371,920.9911458822621,14860100039.695711,30166025.396133278,2017-01-30 00:00:00,bitcoin
1372,968.2662999999999,15624634422.4056,101775253.2428098,2017-01-31 00:00:00,bitcoin
1373,986.5728903454353,15922459702.093218,92784081.5523147,2017-02-01 00:00:00,bitcoin
1374,1008.4033182231417,16276789219.937464,93269627.17186482,2017-02-02 00:00:00,bitcoin
1375,1015.4425000000001,16392262891.437502,138411478.18957058,2017-02-03 00:00:00,bitcoin
1376,1033.63,16687723783.25,99014097.13559519,2017-02-04 00:00:00,bitcoin
1377,1016.9261585954309,16420090077.568644,75284571.16114573,2017-02-05 00:00:00,bitcoin
1378,1024.5110886063283,16544150319.051847,73413586.50003262,2017-02-06 00:00:00,bitcoin
1379,1051.5000000000005,16981015237.500008,89525304.92230712,2017-02-07 00:00:00,bitcoin
1380,1055.3013,17045265643.7481,164316931.3624948,2017-02-08 00:00:00,bitcoin
1381,981.7049999999999,15858560740.5,333977588.2356619,2017-02-09 00:00:00,bitcoin
1382,992.1113,16028562068.135601,155061226.92505568,2017-02-10 00:00:00,bitcoin
1383,1010.9462999999998,16334579162.865597,61189139.07653336,2017-02-11 00:00:00,bitcoin
1384,1000.5237691031117,16167938833.727505,36448049.44931276,2017-02-12 00:00:00,bitcoin
1385,996.1039358698114,16098583564.75675,75754126.52273774,2017-02-13 00:00:00,bitcoin
1386,1010.1021618594351,16326912555.985212,79285701.69931836,2017-02-14 00:00:00,bitcoin
1387,1008.8812999999999,16308969767.019999,38397960.040879354,2017-02-15 00:00:00,bitcoin
1388,1034.9038000000003,16731535006.800604,66797083.39238934,2017-02-16 00:00:00,bitcoin
1389,1056.5580910529798,17083619843.997013,93994063.10950576,2017-02-17 00:00:00,bitcoin
1390,1058.5809306486606,17118312229.51949,55001149.210340396,2017-02-18 00:00:00,bitcoin
1391,1053.5024999999998,17037979881.749996,37478366.695671685,2017-02-19 00:00:00,bitcoin
1392,1082.0168234958396,17500458951.95995,55971656.67700667,2017-02-20 00:00:00,bitcoin
1393,1125.4088148356532,18202277765.49074,157173668.2490902,2017-02-21 00:00:00,bitcoin
1394,1123.3049999999998,18168250822.125,99272532.79966931,2017-02-22 00:00:00,bitcoin
1395,1185.6547846887681,19176691563.44728,132273779.09306018,2017-02-23 00:00:00,bitcoin
1396,1180.8709999999999,19108706913.124996,303444815.37207663,2017-02-24 00:00:00,bitcoin
1397,1149.4036781698383,18601876715.06894,118187068.14571138,2017-02-25 00:00:00,bitcoin
1398,1180.6730000000002,19110682514.326004,89353606.5435028,2017-02-26 00:00:00,bitcoin
1399,1193.1295150369579,19314424735.21033,87503104.90059088,2017-02-27 00:00:00,bitcoin
1400,1190.3309999999997,19271383899.146996,139855221.83568653,2017-02-28 00:00:00,bitcoin
1401,1227.4771489660905,19875003126.771698,105587214.84284867,2017-03-01 00:00:00,bitcoin
1402,1262.0810000000001,20437807786.697002,174318244.9248126,2017-03-02 00:00:00,bitcoin
1403,1289.5406116191473,20884867165.511112,152484577.44121936,2017-03-03 00:00:00,bitcoin
1404,1268.8145320151446,20551257963.730083,121628867.96214925,2017-03-04 00:00:00,bitcoin
1405,1276.2330000000002,20673857896.125004,62090177.87740499,2017-03-05 00:00:00,bitcoin
1406,1280.9859999999996,20753062038.099995,65232264.87056507,2017-03-06 00:00:00,bitcoin
1407,1233.0565084079958,19978921138.285755,213974224.53913003,2017-03-07 00:00:00,bitcoin
1408,1149.6310000000003,18629281761.825005,248575333.3901731,2017-03-08 00:00:00,bitcoin
1409,1191.2367224851023,19305673114.12323,149501332.4258168,2017-03-09 00:00:00,bitcoin
1410,1100.0105899712148,17829356645.959938,417086882.86842495,2017-03-10 00:00:00,bitcoin
1411,1181.2041227520244,19147525540.5318,169071412.54824838,2017-03-11 00:00:00,bitcoin
1412,1230.56,19950023304.0,104613431.4350169,2017-03-12 00:00:00,bitcoin
1413,1243.2649223901926,20158188044.32141,131403644.08735795,2017-03-13 00:00:00,bitcoin
1414,1246.5567394807624,20214039431.746094,86807305.13232267,2017-03-14 00:00:00,bitcoin
1415,1258.4569999999999,20409261728.958996,72763975.2935764,2017-03-15 00:00:00,bitcoin
1416,1217.3145410078776,19743578282.65421,137592935.4142275,2017-03-16 00:00:00,bitcoin
1417,1074.0938695062455,17423426593.321995,283988947.7236811,2017-03-17 00:00:00,bitcoin
1418,961.9620000000001,15606390507.000002,342885274.9538922,2017-03-18 00:00:00,bitcoin
1419,1023.4901008756748,16606689806.263306,177388243.2413791,2017-03-19 00:00:00,bitcoin
1420,1036.3320123738727,16816818647.793924,101975751.4316815,2017-03-20 00:00:00,bitcoin
1421,1112.701532272989,18058074337.21503,150015664.59348586,2017-03-21 00:00:00,bitcoin
1422,1039.8401726478428,16877645842.247137,188848065.44100598,2017-03-22 00:00:00,bitcoin
1423,1029.1394137431018,16705852353.567331,82048831.9755843,2017-03-23 00:00:00,bitcoin
1424,940.0206265591036,15261293153.465893,161801850.34465718,2017-03-24 00:00:00,bitcoin
1425,965.2650626610691,15672767506.162113,190451071.3339399,2017-03-25 00:00:00,bitcoin
1426,954.4766599717783,15499531724.033215,130490540.3796116,2017-03-26 00:00:00,bitcoin
1427,1042.6050726198062,16932388062.889202,138288339.0282277,2017-03-27 00:00:00,bitcoin
1428,1044.7219999999998,16968792612.799994,127643560.28946394,2017-03-28 00:00:00,bitcoin
1429,1038.617197616254,16871375654.368252,121169066.49229117,2017-03-29 00:00:00,bitcoin
1430,1031.4929056461594,16757840043.708635,102438849.919161,2017-03-30 00:00:00,bitcoin
1431,1078.274711090609,17519577833.28675,133287124.42714268,2017-03-31 00:00:00,bitcoin
1432,1085.2529999999997,17634831646.535995,87750426.90171514,2017-04-01 00:00:00,bitcoin
1433,1098.0679999999998,18517903140.18806,80231506.35067685,2017-04-02 00:00:00,bitcoin
1434,1139.3082754455547,18539058629.558556,131765236.03753588,2017-04-03 00:00:00,bitcoin
1435,1140.4975903801683,18408732920.443806,108222974.26702544,2017-04-04 00:00:00,bitcoin
1436,1132.339904992776,19416796070.09999,87439620.02168314,2017-04-05 00:00:00,bitcoin
1437,1194.2109999999996,19347052264.0503,128309277.22353126,2017-04-06 00:00:00,bitcoin
1438,1189.775123703212,19227110119.602,90840184.05054909,2017-04-07 00:00:00,bitcoin
1439,1182.271,19316186631.362995,43899666.20643768,2017-04-08 00:00:00,bitcoin
1440,1187.6989999999998,19691023824.75,41151425.52338414,2017-04-09 00:00:00,bitcoin
1441,1210.515,19955556306.916,76050218.05983433,2017-04-10 00:00:00,bitcoin
1442,1226.618,19822303422.025,78899688.76011947,2017-04-11 00:00:00,bitcoin
1443,1218.299,19106860359.408,83573376.82029216,2017-04-12 00:00:00,bitcoin
1444,1174.209,19263144684.95,131395672.09469403,2017-04-13 00:00:00,bitcoin
1445,1183.687,19210567706.901,92892227.90249667,2017-04-14 00:00:00,bitcoin
1446,1180.323,19310204918.47,53325277.000297464,2017-04-15 00:00:00,bitcoin
1447,1186.31,19618884439.9,36294382.376176596,2017-04-16 00:00:00,bitcoin
1448,1205.143,19823480859.0,83379623.41478413,2017-04-17 00:00:00,bitcoin
1449,1217.58,19958292470.9,85025813.90001634,2017-04-18 00:00:00,bitcoin
1450,1225.721,20419371472.848,71343829.93791687,2017-04-19 00:00:00,bitcoin
1451,1253.904,20439557226.725,112476255.64770472,2017-04-20 00:00:00,bitcoin
1452,1254.9875,20355249795.0,91517340.71934254,2017-04-21 00:00:00,bitcoin
1453,1249.67,20327793187.52,84061246.82405868,2017-04-22 00:00:00,bitcoin
1454,1247.8388,20364256790.6925,84420564.20787704,2017-04-23 00:00:00,bitcoin
1455,1249.9563,20579834197.125,70514448.2984891,2017-04-24 00:00:00,bitcoin
1456,1263.045,20977699422.84,93017240.89550121,2017-04-25 00:00:00,bitcoin
1457,1287.32,21697132034.375,121914930.77675967,2017-04-26 00:00:00,bitcoin
1458,1331.3125,21534600390.46,134993633.3799261,2017-04-27 00:00:00,bitcoin
1459,1321.205,21643161383.0556,161417797.38181546,2017-04-28 00:00:00,bitcoin
1460,1327.6863,22007601314.79,86320647.340096,2017-04-29 00:00:00,bitcoin
1461,1349.8863,22964730936.125,86247238.96408871,2017-04-30 00:00:00,bitcoin
1462,1408.445,23518941607.875,217759983.7243955,2017-05-01 00:00:00,bitcoin
1463,1442.245,24231937589.4375,189160669.69719717,2017-05-02 00:00:00,bitcoin
1464,1485.8175,24455911024.0,206154588.92349654,2017-05-03 00:00:00,bitcoin
1465,1499.36,24567395211.1206,335017412.62340426,2017-05-04 00:00:00,bitcoin
1466,1506.0438,25252078563.53,324314592.9971558,2017-05-05 00:00:00,bitcoin
1467,1547.815,25419561546.555,135507234.10379437,2017-05-06 00:00:00,bitcoin
1468,1557.8838,26655087385.5,149859388.43444195,2017-05-07 00:00:00,bitcoin
1469,1633.38,27748404857.4425,276144904.85303676,2017-05-08 00:00:00,bitcoin
1470,1700.1775,28521047690.935,383922543.2526552,2017-05-09 00:00:00,bitcoin
1471,1747.3175,29527250348.0656,288565639.4229343,2017-05-10 00:00:00,bitcoin
1472,1808.7788,27767470033.9575,313353159.7330766,2017-05-11 00:00:00,bitcoin
1473,1700.7725,28602793979.76,248020430.1818661,2017-05-12 00:00:00,bitcoin
1474,1751.73,28867391787.52,246696636.62711567,2017-05-13 00:00:00,bitcoin
1475,1767.7088,27702000821.75,124978733.01274386,2017-05-14 00:00:00,bitcoin
1476,1696.13,28034610160.905,231039670.3102772,2017-05-15 00:00:00,bitcoin
1477,1716.315,29477763646.6281,218205145.65872082,2017-05-16 00:00:00,bitcoin
1478,1804.4513,30868475119.0056,271656160.3631455,2017-05-17 00:00:00,bitcoin
1479,1889.4088,32237082949.2181,230137778.81666598,2017-05-18 00:00:00,bitcoin
1480,1972.9013,33393518554.5,279848678.0797178,2017-05-19 00:00:00,bitcoin
1481,2043.42,33568054937.0756,274198303.3238714,2017-05-20 00:00:00,bitcoin
1482,2053.8788,34479453631.095,264478153.79685724,2017-05-21 00:00:00,bitcoin
1483,2109.3963,37479380943.125,580030832.7898638,2017-05-22 00:00:00,bitcoin
1484,2292.7025,40025140034.1006,389402023.7389176,2017-05-23 00:00:00,bitcoin
1485,2448.1313,38704024228.25,555024432.8249408,2017-05-24 00:00:00,bitcoin
1486,2366.9725,36997900173.0,889791512.2689184,2017-05-25 00:00:00,bitcoin
1487,2262.36,34066387966.5,716011543.9589934,2017-05-26 00:00:00,bitcoin
1488,2082.845,36305932627.5,683119789.1268574,2017-05-27 00:00:00,bitcoin
1489,2219.4875,37402630788.11,401864331.3271442,2017-05-28 00:00:00,bitcoin
1490,2286.2663,35466825282.315,312368211.91593516,2017-05-29 00:00:00,bitcoin
1491,2167.6438,38113024210.0,335746190.66623986,2017-05-30 00:00:00,bitcoin
1492,2329.0775,39868442921.8656,416350458.7178713,2017-05-31 00:00:00,bitcoin
1493,2436.0363,41152717323.6675,438586633.5187092,2017-06-01 00:00:00,bitcoin
1494,2514.2275,41949676689.0,292795886.85332465,2017-06-02 00:00:00,bitcoin
1495,2562.54,41854068527.985,304803966.17644024,2017-06-03 00:00:00,bitcoin
1496,2556.405,44563721217.1875,254469613.91820475,2017-06-04 00:00:00,bitcoin
1497,2721.5525,47547556371.0756,334411829.5166427,2017-06-05 00:00:00,bitcoin
1498,2903.4438,44484425844.04,1211604496.354524,2017-06-06 23:29:55,bitcoin
1499,2716.0588,46261410000.6806,717931660.7865304,2017-06-07 00:00:00,bitcoin
1500,2824.2038,46149913864.145,580940070.4176636,2017-06-08 23:39:21,bitcoin
1501,2817.0638,48127389931.89,393210044.6730309,2017-06-09 00:00:00,bitcoin
1502,2937.4538,49382412955.42,354694237.39057237,2017-06-10 00:00:00,bitcoin
1503,3013.7138,44267424094.875,350197483.3404642,2017-06-11 00:00:00,bitcoin
1504,2701.255,44844697932.88,792436484.821471,2017-06-12 00:00:00,bitcoin
1505,2736.1888,41033780985.98741,410084483.665015,2017-06-13 00:00:00,bitcoin
1506,2503.40127294964,40072859209.16968,565476421.7798644,2017-06-14 00:00:00,bitcoin
1507,2444.49371230854,41213920649.6624,845674827.7127961,2017-06-15 00:00:00,bitcoin
1508,2513.81034764638,44001982613.919,404682134.6180688,2017-06-16 00:00:00,bitcoin
1509,2683.5713440378,42262755911.74297,386716359.4470909,2017-06-17 00:00:00,bitcoin
1510,2577.21936114026,42971547871.184555,320439362.70244586,2017-06-18 00:00:00,bitcoin
1511,2620.13645139993,45561980141.81072,307738404.7993459,2017-06-19 00:00:00,bitcoin
1512,2777.79265567999,44569583131.63903,461719561.5390207,2017-06-20 00:00:00,bitcoin
1513,2717.00310788798,44703988751.351746,447106675.7720245,2017-06-21 00:00:00,bitcoin
1514,2724.91221331707,44920255723.30297,273815444.4663382,2017-06-22 00:00:00,bitcoin
1515,2737.74623109829,42966679003.94212,187781433.42478496,2017-06-23 00:00:00,bitcoin
1516,2618.41673570888,42781394178.82268,314564252.5547436,2017-06-24 00:00:00,bitcoin
1517,2606.8632352265,40837922140.409676,320081172.027822,2017-06-25 00:00:00,bitcoin
1518,2488.19416337737,41550828140.55376,540038332.4734977,2017-06-26 00:00:00,bitcoin
1519,2531.34899878484,42279511902.81053,518735269.2034187,2017-06-27 00:00:00,bitcoin
1520,2575.43777025493,42057301540.09505,351206317.75963986,2017-06-28 00:00:00,bitcoin
1521,2561.68143454198,40897674121.940735,239853090.84820977,2017-06-29 00:00:00,bitcoin
1522,2490.75348798041,40066457532.22669,210111037.78145665,2017-06-30 00:00:00,bitcoin
1523,2439.82055973389,41365191378.720184,207555417.49021047,2017-07-01 00:00:00,bitcoin
1524,2518.54569431263,42326047726.1706,226784228.5962842,2017-07-02 00:00:00,bitcoin
1525,2576.7146569746,42894251457.13055,304599469.9256256,2017-07-03 00:00:00,bitcoin
1526,2610.99757474179,42836970322.05267,274900590.57347757,2017-07-04 00:00:00,bitcoin
1527,2607.21930206989,42931269844.38585,238310795.50144583,2017-07-05 00:00:00,bitcoin
1528,2612.67042830497,41236052946.94405,175365965.04167378,2017-07-06 00:00:00,bitcoin
1529,2509.21820981689,42128232902.263275,260711000.65693903,2017-07-07 00:00:00,bitcoin
1530,2563.19551359687,41409824820.38926,178182801.69270346,2017-07-08 00:00:00,bitcoin
1531,2519.21739188349,38856285254.84228,117876420.56676134,2017-07-09 00:00:00,bitcoin
1532,2363.51568155487,38703498121.36672,387541497.1273901,2017-07-10 00:00:00,bitcoin
1533,2353.91066125207,39258160520.55891,420715282.36799073,2017-07-11 00:00:00,bitcoin
1534,2387.32891171674,38884514157.240425,314834432.76192206,2017-07-12 00:00:00,bitcoin
1535,2364.32126576467,36658380771.82992,233041527.6837674,2017-07-13 00:00:00,bitcoin
1536,2228.72879099011,33447052810.303905,320113442.0299653,2017-07-14 00:00:00,bitcoin
1537,2033.29108803266,31704152052.833904,463942211.44058734,2017-07-15 00:00:00,bitcoin
1538,1927.09906562122,35890008657.39433,480771847.6159585,2017-07-16 00:00:00,bitcoin
1539,2181.28608069932,37911881677.64932,495170862.90144104,2017-07-17 00:00:00,bitcoin
1540,2303.88935545646,37434637985.045944,729320057.5415988,2017-07-18 00:00:00,bitcoin
1541,2274.62136530529,45540558047.53742,577643323.797571,2017-07-19 00:00:00,bitcoin
1542,2766.82511908244,43755767266.33141,1277986817.595834,2017-07-20 00:00:00,bitcoin
1543,2658.07491237597,46136314314.91937,856653849.5198456,2017-07-21 00:00:00,bitcoin
1544,2802.34788667742,44977531723.6921,631346052.4370111,2017-07-22 00:00:00,bitcoin
1545,2731.60400741206,45308735082.91261,532874222.83885914,2017-07-23 00:00:00,bitcoin
1546,2751.3470702262,42223997194.01208,356970178.1391705,2017-07-24 00:00:00,bitcoin
1547,2563.74789523364,41300436593.94769,793382308.0821117,2017-07-25 00:00:00,bitcoin
1548,2507.38968460757,43645402712.15232,583046427.0953552,2017-07-26 00:00:00,bitcoin
1549,2649.44120113807,46111586171.418274,438390969.56700265,2017-07-27 00:00:00,bitcoin
1550,2798.82931330334,44819837646.14303,1248796319.028303,2017-07-28 00:00:00,bitcoin
1551,2720.10226250836,45158066501.84347,862355190.6244134,2017-07-29 00:00:00,bitcoin
1552,2740.32359181287,47322548226.26965,373175816.24998474,2017-07-30 00:00:00,bitcoin
1553,2871.3680152452,45126045890.85253,438125892.5058857,2017-07-31 00:00:00,bitcoin
1554,2737.76379241919,44473195322.900276,745400937.0961412,2017-08-01 00:00:00,bitcoin
1555,2697.8509023017,45788833023.80792,412594211.0343428,2017-08-02 00:00:00,bitcoin
1556,2777.36799394604,46925073392.63279,339104668.1906748,2017-08-03 00:00:00,bitcoin
1557,2845.89716230278,53382167034.14344,368080367.5107562,2017-08-04 00:00:00,bitcoin
1558,3237.07069450803,52607099482.05991,1066264901.9573861,2017-08-05 00:00:00,bitcoin
1559,3189.7324534615,55367416610.36144,489419318.3026005,2017-08-06 00:00:00,bitcoin
1560,3356.70973808691,56260701200.034225,695546889.0949574,2017-08-07 00:00:00,bitcoin
1561,3410.45008044914,54954274834.24823,803019985.1887337,2017-08-08 00:00:00,bitcoin
1562,3330.89782529283,55570438886.95547,638922625.0771153,2017-08-09 00:00:00,bitcoin
1563,3367.90538708821,58788973716.33661,424604065.32912636,2017-08-10 00:00:00,bitcoin
1564,3562.58766284089,62715286393.358154,641330314.4333423,2017-08-11 00:00:00,bitcoin
1565,3800.14062506336,66405071142.320496,988460078.2087516,2017-08-12 00:00:00,bitcoin
1566,4023.25452207874,68927834713.06955,1549520790.332874,2017-08-13 00:00:00,bitcoin
1567,4175.69529134641,68500212180.10542,1089626076.898878,2017-08-14 00:00:00,bitcoin
1568,4149.30875941234,70376601817.48047,1908427436.1044514,2017-08-15 00:00:00,bitcoin
1569,4262.5587912331,70778773053.66321,1755705435.2806149,2017-08-16 00:00:00,bitcoin
1570,4286.91743450516,67671539511.38793,1774245121.0315044,2017-08-17 00:00:00,bitcoin
